147位	B型	おうし座	卯年	情けない展覧会
148位	AB型	みずがめ座	戌年	厚かましい資料
149位	A型	おひつじ座	申年	鈍い（のろい）情報
150位	B型	おとめ座	申年	嬉しい部長
151位	B型	おひつじ座	戌年	めでたい受付
152位	B型	うお座	辰年	すごいスプーン
153位	O型	みずがめ座	巳年	ばかばかしい再入国ビザ
154位	B型	かに座	卯年	逞しいスイス
155位	O型	いて座	午年	厚かましいパン
156位	B型	おうし座	辰年	重い兄
157位	O型	ふたご座	戌年	新しい緑
158位	AB型	ふたご座	酉年	広い再来週
159位	AB型	やぎ座	未年	力強い政治
160位	AB型	ふたご座	寅年	おかしい紫式部
161位	AB型	しし座	申年	鈍い（にぶい）予定
162位	O型	いて座	寅年	何気ない可愛い
163位	A型	ふたご座	子年	苦い旅行
164位	A型	うお座	申年	えらい亀
165位	AB型	さそり座	卯年	淡い上着
166位	O型	やぎ座	申年	寂しい給料
167位	A型	おひつじ座	酉年	危ない北
168位	B型	さそり座	戌年	かなわない駐車違反
169位	B型	おひつじ座	卯年	痒い家具
170位	O型	おうし座	午年	硬い通信販売
171位	A型	おとめ座	辰年	悩ましい寺
172位	O型	しし座	午年	すまない火傷
173位	A型	おうし座	辰年	ものすごいタンス
174位	O型	おひつじ座	巳年	くどい歴史
175位	O型	おひつじ座	寅年	頼もしい回答
176位	B型	ふたご座	申年	鋭い発表
177位	A型	おとめ座	寅年	すごい化粧品
178位	O型	みずがめ座	丑年	弱い針
179位	A型	かに座	辰年	よろしい白
180位	AB型	うお座	戌年	だらしない様子
181位	O型	ふたご座	巳年	心細い花瓶
182位	A型	やぎ座	辰年	うっとおしい騒音
183位	AB型	おひつじ座	酉年	素晴らしい冷房
184位	B型	みずがめ座	午年	硬い独身
185位	B型	かに座	丑年	騒々しい水曜日
186位	A型	ふたご座	申年	疑わしいズボン
187位	B型	さそり座	亥年	手強い洋服
188位	O型	ふたご座	申年	名高いおかず
189位	O型	てんびん座	寅年	真っ白い書類
190位	A型	さそり座	亥年	荒い研究者
191位	B型	しし座	卯年	熱い母
192位	AB型	かに座	丑年	易しいスタート
193位	AB型	てんびん座	申年	長い妹
194位	AB型	おうし座	卯年	寂しいおじいさん
195位	B型	かに座	午年	真っ白い洗濯物
196位	A型	おうし座	申年	等しいツイン
197位	O型	おうし座	酉年	低いオーストラリア
198位	O型	おうし座	巳年	喜ばしい係
199位	O型	ふたご座	辰年	怖い夜行バス
200位	AB型	さそり座	未年	すさまじい源氏物語
201位	O型	おとめ座	未年	かつてないサラリーマン
202位	A型	さそり座	酉年	浅ましいユーモア
203位	AB型	いて座	子年	仕方ない貿易
204位	O型	おうし座	申年	申し訳ない土地
205位	O型	おひつじ座	午年	速い学校
206位	AB型	やぎ座	酉年	恋しい女性
207位	AB型	おうし座	寅年	面倒くさい禁煙
208位	A型	おうし座	寅年	鈍い（にぶい）今週
209位	A型	おうし座	戌年	目覚しい歴史
210位	O型	ふたご座	未年	真っ黒い講師
211位	AB型	やぎ座	辰年	悪い国連
212位	O型	かに座	午年	くどいお知らせ
213位	B型	てんびん座	卯年	きめ細かいライト兄弟
214位	O型	かに座	丑年	心強いおじいさん
215位	B型	おうし座	午年	そっけないスタート
216位	AB型	おとめ座	亥年	ゆゆしい病気
217位	B型	さそり座	辰年	悔しいコーヒー
218位	B型	おうし座	戌年	すがすがしい緑
219位	B型	さそり座	巳年	悔しい紺
220位	AB型	かに座	戌年	計り知れない風
221位	B型	おひつじ座	辰年	おめでたいサイズ
222位	O型	やぎ座	丑年	あくどいノート
223位	AB型	ふたご座	亥年	惜しいタクシー
224位	A型	みずがめ座	戌年	眠いエアメール
225位	B型	うお座	酉年	恐ろしい来週
226位	AB型	ふたご座	未年	みすぼらしい地震
227位	A型	しし座	戌年	明るいおじいさん
228位	O型	やぎ座	亥年	細長い杯
229位	A型	かに座	申年	素早い暖房
230位	AB型	おとめ座	子年	計算高いりんご
231位	A型	かに座	戌年	苦しい紅茶
232位	B型	ふたご座	酉年	危ない番号
233位	AB型	ふたご座	丑年	喜ばしいインフルエンザ
234位	O型	やぎ座	午年	浅ましい新幹線
235位	AB型	いて座	辰年	鋭いガラス
236位	AB型	おひつじ座	亥年	小さい順序
237位	B型	さそり座	未年	細かい草津
238位	A型	やぎ座	亥年	みっともない情報
239位	A型	みずがめ座	丑年	思わしいカップ
240位	AB型	みずがめ座	巳年	酸っぱい指輪
241位	AB型	さそり座	子年	低いミュンヘン
242位	B型	やぎ座	午年	快いやかん
243位	A型	かに座	子年	真ん丸い留守番
244位	AB型	おうし座	申年	真っ黒い交通
245位	A型	やぎ座	丑年	あくどい重さ
246位	B型	しし座	酉年	懐かしい道具
247位	B型	かに座	申年	気まずい障害
248位	B型	おひつじ座	酉年	じれったい矢印
249位	AB型	やぎ座	亥年	狭い中止
250位	A型	かに座	丑年	親しい予定表
251位	AB型	さそり座	丑年	狭い白
252位	A型	おとめ座	申年	水っぽい姿
253位	O型	おひつじ座	未年	甚だしいスペイン
254位	O型	おとめ座	申年	平たい世紀
255位	A型	うお座	亥年	遅い絵葉書
256位	A型	いて座	卯年	可愛らしいガスレンジ
257位	A型	てんびん座	子年	惜しい生徒
258位	B型	しし座	戌年	疑わしいコンサート
259位	O型	うお座	午年	古いニュース
260位	AB型	てんびん座	巳年	すがすがしい缶詰
261位	AB型	いて座	丑年	憎たらしい授業
262位	O型	おとめ座	辰年	すまないお祝い
263位	AB型	やぎ座	子年	素晴らしい非常口
264位	O型	てんびん座	午年	蒸し暑いお土産
265位	A型	しし座	子年	長い出口
266位	B型	さそり座	卯年	みっともない祭り
267位	B型	かに座	戌年	望ましいお客様
268位	AB型	ふたご座	辰年	望ましい漫画
269位	O型	いて座	卯年	あくどい果物
270位	B型	しし座	子年	義理堅い科学
271位	O型	おとめ座	午年	疎い星占い
272位	O型	うお座	未年	黒い場所
273位	O型	うお座	寅年	眩しいケーキ
274位	AB型	おとめ座	戌年	乏しい専門
275位	A型	やぎ座	申年	苦い生活
276位	B型	おとめ座	亥年	空しい来月
277位	AB型	おうし座	巳年	鋭い弁護士
278位	O型	さそり座	亥年	硬い声
279位	O型	おとめ座	子年	羨ましい戦争
280位	A型	おうし座	卯年	痒いエアコン
281位	O型	ふたご座	丑年	否めないお手洗い
282位	B型	おとめ座	寅年	否めないタンス
283位	B型	やぎ座	申年	危ない今朝
284位	O型	しし座	子年	浅い鳥
285位	A型	さそり座	辰年	奥深い世界
286位	O型	かに座	卯年	眩しい東照宮
287位	A型	うお座	未年	悲しい角
288位	A型	ふたご座	酉年	おめでたい明日
289位	AB型	てんびん座	丑年	情け深い火事
290位	A型	かに座	卯年	蒸し暑い天気予報
291位	O型	さそり座	丑年	すばしっこい部屋
292位	A型	いて座	辰年	赤い父
293位	O型	さそり座	辰年	易しいインフルエンザ
294位	B型	おひつじ座	丑年	あっけない時間
295位	O型	うお座	戌年	望ましい目的
296位	A型	いて座	亥年	貧しいチーム
297位	O型	みずがめ座	申年	名高い祈り
298位	O型	しし座	丑年	みっともない留守番
299位	B型	てんびん座	午年	回りくどい方
300位	B型	うお座	申年	硬いキー
301位	AB型	ふたご座	卯年	脆いグラハム・ベル
302位	AB型	てんびん座	午年	物足りない紅葉
303位	B型	みずがめ座	酉年	粗い犬
304位	AB型	おひつじ座	卯年	だるいビル
305位	A型	やぎ座	戌年	寂しい怪我
306位	B型	てんびん座	未年	涼しい事故
307位	AB型	てんびん座	寅年	かっこいい政治
308位	A型	てんびん座	未年	意地悪い町
309位	AB型	かに座	卯年	塩辛い弁護士
310位	AB型	おひつじ座	辰年	くだらないメキシコ
311位	B型	おとめ座	巳年	おめでたい麦
312位	A型	ふたご座	辰年	たわいない作品
313位	O型	みずがめ座	酉年	太い動物
314位	A型	いて座	戌年	等しい家内
315位	B型	おとめ座	子年	多い木曜日
316位	A型	かに座	未年	懐かしいベートーベン
317位	B型	しし座	午年	名残惜しいファイト
318位	A型	てんびん座	巳年	大きい風呂敷
319位	AB型	おとめ座	卯年	早い忘年会
320位	A型	おとめ座	巳年	飽きっぽいメキシコ
321位	A型	おひつじ座	寅年	速い空
322位	B型	かに座	辰年	詳しい禁煙
323位	B型	てんびん座	酉年	美しい高校
324位	A型	ふたご座	丑年	臭いケーキ
325位	O型	おうし座	卯年	汚らわしい娘
326位	AB型	おうし座	亥年	賢い石鹸
327位	O型	みずがめ座	亥年	涼しい玄関
328位	O型	てんびん座	戌年	鋭いオーストラリア
329位	O型	かに座	申年	悔しい来週
330位	O型	さそり座	戌年	恐ろしい夏
331位	AB型	てんびん座	子年	限りないりんご
332位	O型	しし座	亥年	黒い禁煙
333位	AB型	かに座	子年	暑い紫式部
334位	B型	おうし座	酉年	計算高いサッカー
335位	AB型	やぎ座	丑年	計算高い電話
336位	AB型	みずがめ座	丑年	生々しいトイレ
337位	AB型	おとめ座	辰年	理屈っぽいホルモン
338位	O型	みずがめ座	未年	親しい重さ
339位	A型	うお座	辰年	騒々しいスケジュール
340位	B型	おひつじ座	申年	うまいキーワード
341位	A型	やぎ座	寅年	鋭い水曜日
342位	AB型	うお座	酉年	重苦しい外国
343位	AB型	みずがめ座	午年	おぼつかないおかず
344位	O型	おとめ座	丑年	重い剣道
345位	AB型	おとめ座	酉年	羨ましい駅前
346位	A型	おひつじ座	巳年	見苦しいスプーン
347位	O型	おとめ座	亥年	わざとらしい川
348位	O型	しし座	戌年	我慢強い道具
349位	AB型	おうし座	戌年	怪しいスピーチ
350位	AB型	やぎ座	寅年	幅広い猫
351位	AB型	ふたご座	巳年	軽いやかん
352位	B型	みずがめ座	亥年	くどい美術館
353位	B型	いて座	丑年	目まぐるしい個
354位	B型	みずがめ座	申年	愛しい馬
355位	A型	うお座	巳年	申し訳ない力
356位	AB型	さそり座	午年	醜い意味
357位	B型	いて座	酉年	憎たらしい時計
358位	B型	ふたご座	子年	低い研究室
359位	B型	おひつじ座	巳年	愛しい人形
360位	AB型	てんびん座	亥年	著しい英語
361位	O型	さそり座	午年	恥ずかしいボタン
362位	B型	みずがめ座	寅年	えらい趣味
363位	AB型	みずがめ座	辰年	細かいそろばん
364位	AB型	ふたご座	戌年	頼もしい乗り物
365位	AB型	さそり座	申年	押し付けがましい日本
366位	B型	うお座	亥年	あくどい次
367位	B型	みずがめ座	子年	等しい化粧
368位	O型	ふたご座	卯年	あっけない昼休み
369位	A型	しし座	寅年	ずるい石鹸
370位	A型	ふたご座	卯年	ずうずうしい習慣
371位	AB型	てんびん座	酉年	温い風
372位	O型	おひつじ座	子年	重たい青
373位	AB型	おひつじ座	戌年	短いチケット
374位	A型	さそり座	戌年	せわしないセンチ
375位	B型	しし座	丑年	暗い源氏物語
376位	A型	さそり座	卯年	薄明るい個
377位	O型	かに座	辰年	しぶといフランス
378位	O型	うお座	酉年	無い花
379位	O型	うお座	巳年	細い表
380位	AB型	かに座	寅年	悪いアルバイト
381位	B型	みずがめ座	戌年	そそっかしいイラン
382位	A型	いて座	巳年	心地よいスピーチ
383位	A型	ふたご座	午年	何気ない刺身
384位	B型	うお座	巳年	かなわない駐車違反
385位	A型	みずがめ座	辰年	押し付けがましい東照宮
386位	O型	やぎ座	戌年	少ないベッド
387位	AB型	てんびん座	未年	何気ない水
388位	A型	さそり座	子年	甘い胃
389位	B型	いて座	亥年	可愛い食欲
390位	O型	おひつじ座	丑年	赤い鍋
391位	AB型	しし座	未年	多いお姉さん
392位	AB型	しし座	亥年	塩辛い量
393位	O型	みずがめ座	辰年	憎い女性
394位	O型	おとめ座	卯年	やかましい今年
395位	AB型	いて座	亥年	深い物
396位	AB型	さそり座	辰年	無いフランス
397位	B型	しし座	寅年	苦い来週
398位	B型	てんびん座	巳年	肌寒い姿
399位	A型	おひつじ座	亥年	高い瓶
400位	O型	しし座	申年	眠い野菜
401位	B型	おとめ座	午年	押し付けがましい靴
402位	A型	かに座	亥年	我慢強い社員
403位	AB型	おとめ座	寅年	そっけないスタート
404位	AB型	いて座	午年	かっこいい麦
405位	AB型	うお座	辰年	面白いグラハム・ベル
406位	AB型	やぎ座	巳年	煙たいバラ
407位	O型	いて座	辰年	温かい方
408位	B型	やぎ座	未年	正しい金曜日
409位	B型	いて座	子年	危うい階段
410位	A型	てんびん座	寅年	鈍い（にぶい）ラッシュ
411位	O型	さそり座	酉年	生々しい挨拶
412位	B型	やぎ座	寅年	良い故障
413位	A型	かに座	酉年	暑いプール
414位	B型	おとめ座	酉年	蒸し暑い去年
415位	O型	しし座	巳年	真ん丸い再来週
416位	A型	みずがめ座	巳年	青い昼間
417位	O型	やぎ座	酉年	おっかないお母さん
418位	B型	いて座	卯年	ありがたいピラミッド
419位	O型	おひつじ座	戌年	だるいニュース
420位	B型	うお座	卯年	きめ細かいベートーベン
421位	AB型	かに座	巳年	素晴らしいカタログ
422位	O型	いて座	酉年	痛い秋
423位	B型	さそり座	丑年	蒸し暑い今日
424位	AB型	おひつじ座	午年	そそっかしい悩み
425位	O型	ふたご座	寅年	計算高い歴史
426位	O型	おうし座	丑年	回りくどい仕事
427位	A型	かに座	午年	低い国連
428位	O型	かに座	未年	新しいピアノ
429位	AB型	いて座	酉年	若い階
430位	O型	みずがめ座	子年	馴れ馴れしい庭
431位	O型	うお座	申年	面白いアクセス
432位	A型	おうし座	丑年	濃い卵
433位	B型	さそり座	午年	心細い剣道
434位	A型	さそり座	午年	大人しい大学生
435位	AB型	おとめ座	巳年	薄明るい風呂敷
436位	A型	さそり座	申年	厳しい新聞社
437位	A型	みずがめ座	酉年	甘いお知らせ
438位	O型	さそり座	未年	途方もない音楽家
439位	AB型	いて座	巳年	相応しい叔父
440位	O型	おうし座	辰年	憎たらしい恋愛
441位	O型	おうし座	子年	そっけない受付
442位	B型	やぎ座	卯年	かっこ悪い嘘
443位	A型	ふたご座	巳年	生々しいお兄さん
444位	AB型	みずがめ座	卯年	偉い水
445位	O型	しし座	未年	淡い海
446位	O型	ふたご座	子年	柔らかい電源
447位	O型	うお座	辰年	甘いエスカレーター
448位	O型	しし座	卯年	勇ましい試合
449位	AB型	しし座	酉年	速いネクタイ
450位	A型	てんびん座	丑年	ずるいジュース
451位	B型	いて座	寅年	情け深い熱
452位	AB型	かに座	午年	羨ましいビデオ
453位	A型	おとめ座	未年	細長い昨晩
454位	B型	おとめ座	丑年	茶色いダイエット
455位	AB型	かに座	申年	賢いフィルム
456位	A型	うお座	丑年	肌寒いセット
457位	AB型	みずがめ座	酉年	回りくどい試験
458位	B型	ふたご座	未年	物足りない会議
459位	B型	いて座	未年	蒸し暑い将来
460位	B型	てんびん座	子年	乏しい理由
461位	B型	てんびん座	戌年	甘い銀行
462位	AB型	ふたご座	午年	重い写真
463位	O型	おとめ座	巳年	浅い祈り
464位	B型	おうし座	亥年	美しいデータ
465位	AB型	かに座	亥年	仕方ないチョコレート
466位	AB型	おひつじ座	巳年	危うい布団
467位	B型	かに座	亥年	安っぽいスキー
468位	B型	かに座	未年	かつてないカタログ
469位	B型	ふたご座	亥年	短い半年
470位	A型	てんびん座	卯年	古い再来週
471位	AB型	うお座	亥年	輝かしい雪
472位	A型	てんびん座	辰年	危うい中
473位	O型	てんびん座	子年	途方もない芸
474位	A型	みずがめ座	子年	儚い専門
475位	A型	やぎ座	未年	すばしっこいお祝い
476位	A型	ふたご座	亥年	貧しい留守番
477位	A型	ふたご座	戌年	黒い卵
478位	AB型	さそり座	亥年	だるいストレス
479位	A型	おとめ座	亥年	黒っぽい本
480位	A型	さそり座	寅年	太い一昨年
481位	B型	うお座	未年	厚かましい連休
482位	O型	やぎ座	辰年	安い私（わたくし）
483位	B型	さそり座	子年	紛らわしい住所
484位	B型	かに座	巳年	弱い銀行員
485位	AB型	しし座	辰年	煙いヨーロッパ
486位	AB型	おひつじ座	申年	古めかしい茶碗
487位	A型	おひつじ座	未年	深い休み
488位	AB型	おとめ座	申年	暑い手
489位	AB型	おうし座	辰年	若いシャワー
490位	AB型	さそり座	巳年	心地よい枝
491位	O型	かに座	戌年	思いもよらない非常口
492位	B型	おとめ座	戌年	幼い現金
493位	B型	やぎ座	巳年	荒い小学校
494位	AB型	おうし座	子年	あっけない会社
495位	AB型	ふたご座	子年	貧しい問題
496位	AB型	おうし座	未年	やむを得ない調子
497位	O型	ふたご座	酉年	淡い物価
498位	A型	しし座	丑年	勇ましいお年玉
499位	O型	かに座	酉年	せわしない作曲
500位	AB型	さそり座	寅年	肌寒い連休
501位	A型	みずがめ座	寅年	恐ろしい来年
502位	O型	おひつじ座	酉年	馴れ馴れしいカラオケ
503位	B型	おうし座	申年	怪しい空港
504位	AB型	おうし座	酉年	硬い学生
505位	B型	おとめ座	未年	細い嘘
506位	O型	おひつじ座	卯年	申し訳ない美術館
507位	A型	おとめ座	卯年	恋しい以下
508位	A型	てんびん座	亥年	疑わしい中学校
509位	B型	おうし座	子年	堅苦しい台所
510位	B型	やぎ座	亥年	淡い今週
511位	A型	さそり座	巳年	かしましい新幹線
512位	B型	しし座	未年	ありがたい領収書
513位	A型	やぎ座	酉年	安っぽい外国人登録証
514位	A型	しし座	未年	見苦しい所
515位	AB型	おひつじ座	未年	多い猫
516位	O型	てんびん座	酉年	黄色い家
517位	AB型	いて座	戌年	青白い南
518位	B型	てんびん座	寅年	生々しい土曜日
519位	AB型	かに座	酉年	貧しいお兄さん
520位	A型	てんびん座	戌年	あくどい先日
521位	A型	うお座	子年	慌ただしいドイツ
522位	O型	おうし座	未年	面白い雑誌
523位	AB型	みずがめ座	申年	易しい毎週
524位	B型	さそり座	酉年	無い彼
525位	AB型	やぎ座	申年	嘆かわしいベッド
526位	A型	いて座	酉年	騒々しい人気
527位	AB型	しし座	午年	憎らしいお子さん
528位	AB型	みずがめ座	亥年	あらっぽい性格
529位	AB型	うお座	丑年	高いトイレ
530位	A型	いて座	午年	辛い（からい）ダイエット
531位	B型	みずがめ座	未年	鋭い明後日
532位	B型	やぎ座	酉年	貧しい再入国ビザ
533位	O型	てんびん座	丑年	臭い昨晩
534位	AB型	しし座	丑年	かつてないインターネット
535位	B型	やぎ座	子年	そっけないテープレコーダー
536位	A型	さそり座	丑年	清い市役所
537位	O型	いて座	丑年	忙しいお祝い
538位	O型	しし座	酉年	憎たらしい文法
539位	A型	ふたご座	寅年	物足りない鍋
540位	B型	みずがめ座	丑年	鋭いお釣り
541位	A型	いて座	子年	ずるい中止
542位	O型	ふたご座	午年	安っぽい交差点
543位	AB型	しし座	子年	とんでもない昼間
544位	AB型	おひつじ座	丑年	妬ましいお客様
545位	A型	みずがめ座	未年	物足りない設備
546位	A型	いて座	寅年	重い会社
547位	A型	かに座	寅年	白い住所
548位	AB型	おうし座	丑年	見苦しいハイキング
549位	AB型	しし座	寅年	淡いお花見
550位	AB型	うお座	卯年	馴れ馴れしいチケット
551位	B型	ふたご座	戌年	真ん丸い料理教室
552位	A型	おひつじ座	午年	思わしいお花見
553位	O型	しし座	辰年	輝かしい会場
554位	O型	いて座	戌年	ありがたい体
555位	A型	おとめ座	子年	尊い／貴いお国
556位	B型	おひつじ座	亥年	淡いワイン
557位	AB型	かに座	辰年	ややこしい明日
558位	A型	おとめ座	午年	真っ白い山
559位	AB型	うお座	子年	黒っぽい夜
560位	O型	おひつじ座	申年	脆いコンサート
561位	O型	みずがめ座	戌年	温い村
562位	A型	うお座	午年	だらしないスポーツクラブ
563位	AB型	みずがめ座	未年	粗い箱
564位	AB型	うお座	寅年	すばしっこいドイツ
565位	A型	しし座	亥年	羨ましいバラ
566位	B型	おとめ座	卯年	硬い会場
567位	A型	ふたご座	未年	遠い挨拶
568位	AB型	てんびん座	卯年	易しい来月
569位	O型	やぎ座	卯年	久しい説明書
570位	O型	うお座	卯年	えらい地下鉄
571位	A型	やぎ座	午年	悪いコーヒー
572位	B型	うお座	子年	荒い赤
573位	A型	いて座	申年	危ういガス
574位	A型	うお座	寅年	素早いハイキング
575位	A型	やぎ座	巳年	回りくどい風邪
576位	B型	やぎ座	辰年	太いカーテン
